model,experiment,random_seed,cross_validation_used,early_stopping,model_path,hyperparameters,train_accuracy,train_f1_weighted,train_f1_macro,train_precision_weighted,train_precision_macro,train_recall_weighted,train_recall_macro,train_top_1_accuracy,train_top_2_accuracy,train_top_3_accuracy,train_top_4_accuracy,train_top_5_accuracy,train_recognition_rate,test_accuracy,test_f1_weighted,test_f1_macro,test_precision_weighted,test_precision_macro,test_recall_weighted,test_recall_macro,test_top_1_accuracy,test_top_2_accuracy,test_top_3_accuracy,test_top_4_accuracy,test_top_5_accuracy,test_recognition_rate
NaiveBayes,FI_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_FI_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",0.7751937984496124,0.7308565650729453,0.7142461885940146,0.7242370033067708,0.7077770714134352,0.7751937984496124,0.7575757575757575,0.7751937984496124,0.9069767441860465,1.0,1.0,1.0,0.7751937984496124,0.5079365079365079,0.44715813287241857,0.42683276319639957,0.43287981859410435,0.4132034632034632,0.5079365079365079,0.4848484848484849,0.5079365079365079,0.7619047619047619,0.8888888888888888,0.9047619047619048,0.9523809523809523,0.5079365079365079
LightGBM,FI_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_FI_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 123, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.6190476190476191,0.5795558938416081,0.5532124441215351,0.5838246409674981,0.5572871572871573,0.6190476190476191,0.5909090909090908,0.6190476190476191,0.8888888888888888,0.9841269841269841,0.9841269841269841,1.0,0.6190476190476191
ExtraTrees,FI_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_FI_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 123, 'verbose': 0, 'warm_start': False}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.6190476190476191,0.5601197744054887,0.5346597846597847,0.5590702947845806,0.5336580086580086,0.6190476190476191,0.5909090909090908,0.6349206349206349,0.9047619047619048,1.0,1.0,1.0,0.6190476190476191
GradientBoosting,FI_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_FI_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 123, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.6031746031746031,0.5582988440131297,0.5329216238307147,0.5448979591836735,0.5201298701298701,0.6031746031746031,0.5757575757575757,0.6031746031746031,0.7619047619047619,0.9523809523809523,1.0,1.0,0.6031746031746031
KNN,FI_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_FI_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.5503875968992248,0.5263107777408766,0.5174355889089433,0.5679148241232675,0.5569456535256808,0.5503875968992248,0.5454545454545455,0.5503875968992248,0.8372093023255814,0.8914728682170543,0.9069767441860465,0.9069767441860465,0.49612403100775193,0.49206349206349204,0.4529621747013052,0.43896060022542227,0.45923406399596883,0.44256854256854256,0.49206349206349204,0.4848484848484848,0.49206349206349204,0.7619047619047619,0.7936507936507936,0.8095238095238095,0.8095238095238095,0.4444444444444444
LogisticRegression,FI_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_FI_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 123, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",0.27906976744186046,0.2648270945700566,0.2588082969661917,0.43559104061729714,0.42569124423963134,0.27906976744186046,0.2727272727272727,0.27906976744186046,0.5426356589147286,0.7441860465116279,0.7751937984496124,0.7906976744186046,0.27906976744186046,0.23809523809523808,0.19205858389531857,0.18332864826371323,0.2244001476559616,0.214200140944327,0.23809523809523808,0.22727272727272727,0.23809523809523808,0.47619047619047616,0.6349206349206349,0.6825396825396826,0.746031746031746,0.23809523809523808
RandomForest,FI_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.6666666666666666,0.6255395398252541,0.5971059243786517,0.6229780801209374,0.5946608946608946,0.6666666666666666,0.6363636363636362,0.6666666666666666,0.8888888888888888,0.9841269841269841,1.0,1.0,0.6666666666666666
XGBoost,FI_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.6190476190476191,0.5701578844435986,0.5442416169688897,0.5593348450491308,0.5339105339105339,0.6190476190476191,0.5909090909090909,0.6190476190476191,0.8253968253968254,0.9841269841269841,1.0,1.0,0.6190476190476191
CatBoost,FI_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'border_count': 32, 'depth': 6, 'iterations': 1000, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.5555555555555556,0.5117971975114832,0.48853368853368856,0.5086167800453515,0.4854978354978355,0.5555555555555556,0.5303030303030303,0.5555555555555556,0.8571428571428571,0.9841269841269841,1.0,1.0,0.5555555555555556
SVM,FI_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 10, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.8217054263565892,0.778186154930341,0.7605001059546513,0.7647236484445787,0.7473435655253837,0.8217054263565892,0.8030303030303031,0.6821705426356589,0.9069767441860465,1.0,1.0,1.0,0.6821705426356589,0.5396825396825397,0.4808626480895388,0.45900525499455985,0.4845598845598845,0.462534435261708,0.5396825396825397,0.5151515151515151,0.5714285714285714,0.7777777777777778,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.5714285714285714
MLP,FI_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",0.09302325581395349,0.015833745670460166,0.015473887814313346,0.008653326122228232,0.008456659619450317,0.09302325581395349,0.09090909090909091,0.09302325581395349,0.18604651162790697,0.2713178294573643,0.3643410852713178,0.4573643410852713,0.09302325581395349,0.09523809523809523,0.016563146997929608,0.015810276679841896,0.009070294784580499,0.008658008658008658,0.09523809523809523,0.09090909090909091,0.09523809523809523,0.19047619047619047,0.2698412698412698,0.36507936507936506,0.4603174603174603,0.09523809523809523
NaiveBayes,FI_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",0.7751937984496124,0.7308565650729453,0.7142461885940146,0.7242370033067708,0.7077770714134352,0.7751937984496124,0.7575757575757575,0.7751937984496124,0.9069767441860465,1.0,1.0,1.0,0.7751937984496124,0.5079365079365079,0.44715813287241857,0.42683276319639957,0.43287981859410435,0.4132034632034632,0.5079365079365079,0.4848484848484849,0.5079365079365079,0.7619047619047619,0.8888888888888888,0.9047619047619048,0.9523809523809523,0.5079365079365079
LightGBM,FI_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 456, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.6190476190476191,0.5795558938416081,0.5532124441215351,0.5838246409674981,0.5572871572871573,0.6190476190476191,0.5909090909090908,0.6190476190476191,0.8888888888888888,0.9841269841269841,0.9841269841269841,1.0,0.6190476190476191
ExtraTrees,FI_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.6031746031746031,0.5454212454212454,0.5206293706293706,0.5363945578231293,0.512012987012987,0.6031746031746031,0.5757575757575757,0.6031746031746031,0.873015873015873,0.9841269841269841,1.0,1.0,0.6031746031746031
GradientBoosting,FI_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",0.8372093023255814,0.7937984496124031,0.7757575757575758,0.7780126849894291,0.7603305785123967,0.8372093023255814,0.8181818181818182,0.8372093023255814,0.9224806201550387,1.0,1.0,1.0,0.8372093023255814,0.6031746031746031,0.5623392480535337,0.5367783731420094,0.5575963718820862,0.5322510822510822,0.6031746031746031,0.5757575757575757,0.6031746031746031,0.7777777777777778,0.9365079365079365,1.0,1.0,0.6031746031746031
KNN,FI_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.5503875968992248,0.5263107777408766,0.5174355889089433,0.5679148241232675,0.5569456535256808,0.5503875968992248,0.5454545454545455,0.5503875968992248,0.8372093023255814,0.8914728682170543,0.9069767441860465,0.9069767441860465,0.49612403100775193,0.49206349206349204,0.4529621747013052,0.43896060022542227,0.45923406399596883,0.44256854256854256,0.49206349206349204,0.4848484848484848,0.49206349206349204,0.7619047619047619,0.7936507936507936,0.8095238095238095,0.8095238095238095,0.4444444444444444
LogisticRegression,FI_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_FI_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",0.27906976744186046,0.2648270945700566,0.2588082969661917,0.43559104061729714,0.42569124423963134,0.27906976744186046,0.2727272727272727,0.27906976744186046,0.5426356589147286,0.7441860465116279,0.7751937984496124,0.7906976744186046,0.27906976744186046,0.23809523809523808,0.19205858389531857,0.18332864826371323,0.2244001476559616,0.214200140944327,0.23809523809523808,0.22727272727272727,0.23809523809523808,0.47619047619047616,0.6349206349206349,0.6825396825396826,0.746031746031746,0.23809523809523808
RandomForest,FT_vs_I,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_FT_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8503937007874016,0.8086431056583043,0.7780126849894292,0.7924815849631699,0.7624633431085044,0.8503937007874016,0.8181818181818182,0.8503937007874016,0.937007874015748,1.0,1.0,1.0,0.8503937007874016,0.6615384615384615,0.6129956999522217,0.603707886316582,0.605656108597285,0.5964795008912657,0.6615384615384615,0.6515151515151515,0.6615384615384615,0.9076923076923077,1.0,1.0,1.0,0.6615384615384615
XGBoost,FT_vs_I,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_FT_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",0.8503937007874016,0.8086431056583043,0.7780126849894292,0.7924815849631699,0.7624633431085044,0.8503937007874016,0.8181818181818182,0.8503937007874016,0.937007874015748,1.0,1.0,1.0,0.8503937007874016,0.5692307692307692,0.5169428007889546,0.5091103341103341,0.5208791208791209,0.512987012987013,0.5692307692307692,0.5606060606060606,0.5692307692307692,0.8615384615384616,0.9846153846153847,1.0,1.0,0.5692307692307692
CatBoost,FT_vs_I,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_FT_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 3, 'learning_rate': 0.05}",0.8503937007874016,0.8086431056583043,0.7780126849894292,0.7924815849631699,0.7624633431085044,0.8503937007874016,0.8181818181818182,0.8503937007874016,0.937007874015748,1.0,1.0,1.0,0.8503937007874016,0.6307692307692307,0.5857429526994744,0.5768680594767551,0.5787330316742081,0.5699643493761141,0.6307692307692307,0.6212121212121212,0.6307692307692307,0.8923076923076924,1.0,1.0,1.0,0.6307692307692307
SVM,FT_vs_I,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_FT_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.7244094488188977,0.67221144993785,0.6467488950159618,0.7011387518051689,0.6745804657519429,0.7244094488188977,0.696969696969697,0.48031496062992124,0.7007874015748031,1.0,1.0,1.0,0.48031496062992124,0.49230769230769234,0.402843636002007,0.39673994454743117,0.3915473999684526,0.3856148636052943,0.49230769230769234,0.4848484848484849,0.4461538461538462,0.7384615384615385,0.9076923076923077,0.9538461538461539,0.9846153846153847,0.4461538461538462
MLP,FT_vs_I,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_FT_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 1, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 2000, 'solver': 'adam'}",0.09448818897637795,0.016314507449158782,0.015696533682145193,0.008928017856035713,0.008589835361488905,0.09448818897637795,0.09090909090909091,0.09448818897637795,0.1889763779527559,0.28346456692913385,0.3779527559055118,0.47244094488188976,0.09448818897637795,0.09230769230769231,0.015601300108342361,0.015364916773367477,0.008520710059171599,0.008391608391608392,0.09230769230769231,0.09090909090909091,0.09230769230769231,0.18461538461538463,0.27692307692307694,0.36923076923076925,0.46153846153846156,0.09230769230769231
NaiveBayes,FT_vs_I,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_FT_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",0.7874015748031497,0.7461563892859323,0.7178928896917683,0.7366067511355803,0.7087049802592325,0.7874015748031497,0.7575757575757577,0.7874015748031497,0.937007874015748,1.0,1.0,1.0,0.7874015748031497,0.5384615384615384,0.48409383258881594,0.47675907754959135,0.47096746390864036,0.463831593243358,0.5384615384615384,0.5303030303030302,0.5384615384615384,0.7538461538461538,0.8769230769230769,0.9076923076923077,0.9538461538461539,0.5384615384615384
